claim_id,source_paragraph_id,original_text,normalized_it,translation_en,sector,claim_type,prerequisites,equation_ids,reference_ids,dimensional_check,evidence_level,status,reviewer,decision,rationale
UMCH-CLM-0355,UMCH-SRC-P0355,k⋅x(τ)=k⋅x0​+(k⋅U0​)τ+21​c2κ0​(k⋅N0​)τ2+61​c3κ0​τ1​(k⋅B0​)τ3,,,geometry,CONJECTURE,,UMCH-EQ-0225,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0356,UMCH-SRC-P0356,"Effettuando il cambio di variabile per eliminare il termine quadratico τ2 definendo s=τ+cτ1​(B0​⋅k)N0​⋅k​, la fase assume la forma canonica i(ξs+ηs3). L'integrale si riconduce alla forma standard della funzione di Airy:",,,unclassified,ASSUMPTION,,UMCH-EQ-0226,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0357,UMCH-SRC-P0357,∫−∞∞​dsei(ξs+ηs3)=(3η)1/32π​Ai((3η)1/3ξ​),,,unclassified,CONJECTURE,,UMCH-EQ-0227,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0358,UMCH-SRC-P0358,dove le variabili adimensionali sono:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0359,UMCH-SRC-P0359,η=61​c3κ0​τ1​(k⋅B0​),,,geometry,CONJECTURE,,UMCH-EQ-0228,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0360,UMCH-SRC-P0360,ξ=(k⋅U0​)−2τ1​(k⋅B0​)cκ0​(k⋅N0​)2​,,,geometry,CONJECTURE,,UMCH-EQ-0229,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0361,UMCH-SRC-P0361,E.3 Quantizzazione del Momento Angolare Orbitale (OAM),,,quantum-fields,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0362,UMCH-SRC-P0362,"Proiettando lo stato su una base di armoniche sferiche Yℓm​(θ,ϕ) lungo l'asse z allineato con la torsione B0μ​, l'integrazione angolare sulla fase dell'integrale di Airy genera un fattore topologico eiℓϕk​.",,,unclassified,CONJECTURE,,UMCH-EQ-0230,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0363,UMCH-SRC-P0363,"L'operatore momento angolare orbitale lungo l'asse di propagazione Lz​=−iℏ∂ϕ∂​ agisce sull'ampiezza α(k,λ):",,,unclassified,CONJECTURE,,UMCH-EQ-0231,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0364,UMCH-SRC-P0364,"Lz​α(k,λ)=ℏℓα(k,λ)",,,unclassified,CONJECTURE,,UMCH-EQ-0232,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0365,UMCH-SRC-P0365,con il numero quantico azimutale intero ℓ determinato dalla torsione geodetica:,,,quantum-fields,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0366,UMCH-SRC-P0366,ℓ=⌊τ1​R⌋=⌊κ0​τ1​​⌋■,,,geometry,CONJECTURE,,UMCH-EQ-0233,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0367,UMCH-SRC-P0367,Appendice F: Derivazione Esatta del Rapporto di Potenza Irradiata R=PEM​/Pgrav​,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0368,UMCH-SRC-P0368,F.1 Potenza Elettromagnetica Irradiata (Larmor Relativistica),,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0369,UMCH-SRC-P0369,La potenza elettromagnetica totale PEM​ emessa da una carica puntiforme q si ottiene dall'integrazione del flusso del tensore di Poynting sulla sfera all'infinito:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0370,UMCH-SRC-P0370,PEM​=−6πϵ0​c3q2​(dτDUμ​dτDUμ​​),,,unclassified,CONJECTURE,,UMCH-EQ-0234,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0371,UMCH-SRC-P0371,Sostituendo la norma della quadri-accelerazione dτDUμ​dτDUμ​​=c4κ02​:,,,geometry,CONJECTURE,,UMCH-EQ-0235,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0372,UMCH-SRC-P0372,PEM​=6πϵ0​q2cκ02​​,,,geometry,CONJECTURE,,UMCH-EQ-0236,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0373,UMCH-SRC-P0373,F.2 Potenza Gravitazionale Irradiata (Quadrupolo Relativistico),,,gravitation,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0374,UMCH-SRC-P0374,"Nel regime di linearized gravity, la potenza irraggiata in onde gravitazionali da una massa m0​ con momento quadrupolare Qij​ è data dalla formula di quadrupolo di Einstein:",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0375,UMCH-SRC-P0375,Pgrav​=5c5G​⟨Q...​​ij​Q...​​ij⟩,,,unclassified,CONJECTURE,,UMCH-EQ-0237,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0376,UMCH-SRC-P0376,"Per una particella di massa m0​ mossa da una quadri-accelerazione di norma c2κ0​ a velocità v=βc, il momento quadrupolare traceless è Qij​=m0​(xi​xj​−31​r2δij​).",,,geometry,CONJECTURE,,UMCH-EQ-0238,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0377,UMCH-SRC-P0377,La terza derivata temporale del quadrupolo si lega direttamente alla derivata dell'accelerazione e quindi a κ0​:,,,geometry,CONJECTURE,,UMCH-EQ-0239,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0378,UMCH-SRC-P0378,Q...​​ij​Q...​​ij=2m02​c10κ02​β2,,,geometry,CONJECTURE,,UMCH-EQ-0240,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0379,UMCH-SRC-P0379,Sostituendo nella formula di Einstein:,,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0380,UMCH-SRC-P0380,Pgrav​=5c5G​(2m02​c10κ02​β2)=52Gm02​c5κ02​β2​,,,geometry,CONJECTURE,,UMCH-EQ-0241,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0381,UMCH-SRC-P0381,F.3 Calcolo del Rapporto Invariante R,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0382,UMCH-SRC-P0382,Calcoliamo il rapporto esplicito tra le due potenze:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0383,UMCH-SRC-P0383,R=Pgrav​PEM​​=52Gm02​c5κ02​β2​6πϵ0​q2cκ02​​​,,,geometry,CONJECTURE,,UMCH-EQ-0242,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0384,UMCH-SRC-P0384,Semplificando la curvatura minima κ02​ da entrambi i termini (numeratore e denominatore):,,,geometry,CONJECTURE,,UMCH-EQ-0243,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0385,UMCH-SRC-P0385,R=6πϵ0​q2c​⋅2Gm02​c5β25​=12πϵ0​Gβ2c45​(m0​q​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0244,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0386,UMCH-SRC-P0386,Riscriviamo il rapporto espresso in funzione delle forze statiche fondamentali di Coulomb FE​=4πϵ0​r2q2​ e di Newton FG​=r2Gm02​​:,,,unclassified,CONJECTURE,,UMCH-EQ-0245,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0387,UMCH-SRC-P0387,FG​FE​​=4πϵ0​Gm02​q2​,,,unclassified,CONJECTURE,,UMCH-EQ-0246,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0388,UMCH-SRC-P0388,Sostituiamo (m0​q​)2=4πϵ0​G(FG​FE​​) nella formula di R:,,,unclassified,CONJECTURE,,UMCH-EQ-0247,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0389,UMCH-SRC-P0389,R=12πϵ0​Gβ2c45​(4πϵ0​GFG​FE​​)=3β2c45​(FG​FE​​)■,,,unclassified,CONJECTURE,,UMCH-EQ-0248,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0390,UMCH-SRC-P0390,User prompt: Analizza le implicazioni del rapporto R per oggetti compatti ad alto campo magnetico come pulsar e magnetar.,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0391,UMCH-SRC-P0391,Response: Implicazioni del Rapporto R nell'Emissione di Onde Gravitazionali ed Elettromagnetiche da Oggetti Compatti Magnetizzati (Pulsar e Magnetar),,,gravitation,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0392,UMCH-SRC-P0392,1. Modellizzazione dell'Accoppiamento Magneto-Cinematico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0393,UMCH-SRC-P0393,L'applicazione del rapporto d'emissione strutturale R=Pgrav​PEM​​ a oggetti compatti — quali pulsar millisecondo e magnetar — richiede la caratterizzazione del parametro di curvatura cinematica κ0​ lungo le linee di campo magnetico della stella di neutroni.,,,geometry,CONJECTURE,,UMCH-EQ-0249,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0394,UMCH-SRC-P0394,"Per un oggetto compatto di massa M≈1.4M⊙​ e raggio RN​≈12 km, con un campo magnetico dipolare di superficie B0​, la carica reattiva indotta nel magnetosfera e le particelle cariche caricate lungo il cap polare subiscono un'accelerazione sincretronica e di curvatura caratterizzata da:",,,geometry,CONJECTURE,,UMCH-EQ-0250,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0395,UMCH-SRC-P0395,κ0​≈ρcurv​1​=4r3sinθ​1+cos2θ​,,,geometry,CONJECTURE,,UMCH-EQ-0251,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0396,UMCH-SRC-P0396,dove ρcurv​ è il raggio di curvatura delle linee di campo e θ è l'angolo di colatitudine magnetica.,,,geometry,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0397,UMCH-SRC-P0397,1.1 Invarianza del Rapporto R nel Regime Relativistico Magnetosferico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0398,UMCH-SRC-P0398,"Per particelle relativistiche ultra-veloci (γ≫1, β→1) accelerate lungo la curvatura delle linee di campo nell'atmosfera della magnetar o al light cylinder rLC​=Ωc​:",,,geometry,CONJECTURE,,UMCH-EQ-0252,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0399,UMCH-SRC-P0399,R=12πϵ0​Gc45​(m0​q​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0253,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0400,UMCH-SRC-P0400,"Per una plasma di elettroni/positroni (q=e, m0​=me​), il valore teorico fondante di R risulta:",,,unclassified,CONJECTURE,,UMCH-EQ-0254,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0401,UMCH-SRC-P0401,R(e±)​=12πϵ0​Gc45​(me​e​)2≈4.17×1042,,,unclassified,CONJECTURE,,UMCH-EQ-0255,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0402,UMCH-SRC-P0402,"Questo valore dimostra analiticamente che, a livello microscopico (particella singola), la radiazione elettromagnetica domina in modo schiacciante sulla radiazione di onde gravitazionali.",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0403,UMCH-SRC-P0403,2. Condizione di Conversione e Limite Coerente di Collettività,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0404,UMCH-SRC-P0404,"Mentre l'emissione di particella singola è dominata da R≫1, l'emissione gravitazionale complessiva dell'oggetto compatto diviene rilevante grazie a effetti macroscopici coerenti legati alla deformazione quadrupolare della stella di neutroni indotta dal campo magnetico (B0​∼1014−1015 G per le magnetar).",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0405,UMCH-SRC-P0405,2.1 Ellitticità Indotta dal Campo Magnetico Intra-Stellare,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0406,UMCH-SRC-P0406,Il campo magnetico interno Bint​ induce una deformazione quadrupolare (ellitticità ϵ) dovuta alla pressione magnetica:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0407,UMCH-SRC-P0407,ϵ≈I0​ΔI​∼GM2RN4​Bint2​​≈10−6(1015 GBint​​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0256,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0408,UMCH-SRC-P0408,"In questo regime, la potenza elettromagnetica di dipolo magnetico frenante (Pdip​) e la potenza gravitazionale quadrupolare (PGW​) della stella rotante con frequenza angolare Ω=2πf sono espressi da:",,,gravitation,CONJECTURE,,UMCH-EQ-0257,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0409,UMCH-SRC-P0409,"PEM, dip​=3μ0​c32​B02​RN6​Ω4sin2α",,,unclassified,CONJECTURE,,UMCH-EQ-0258,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0410,UMCH-SRC-P0410,PGW​=5c532G​I02​ϵ2Ω6,,,unclassified,CONJECTURE,,UMCH-EQ-0259,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0411,UMCH-SRC-P0411,Il rapporto macroscopico Rmac​ dell'oggetto compatto diventa:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0412,UMCH-SRC-P0412,"Rmac​=PGW​PEM, dip​​=48πϵ0​GI02​ϵ2Ω25c2B02​RN6​sin2α​",,,unclassified,CONJECTURE,,UMCH-EQ-0260,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0413,UMCH-SRC-P0413,Sostituendo l'espressione dell'ellitticità ϵ:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0414,UMCH-SRC-P0414,Rmac​∝Ω21​(Bint​B0​​)2(RN2​GM2​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0261,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0415,UMCH-SRC-P0415,3. Confronto Tra Regime di Pulsar e Magnetar,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0416,UMCH-SRC-P0416,4. Implicazioni per la Rilevabilità da Rivelatori di Onde Gravitazionali,,,gravitation,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0417,UMCH-SRC-P0417,Le conseguenze teoriche e osservative del valore di R nel contesto delle magnetar e pulsar includono tre aspetti chiave:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0418,UMCH-SRC-P0418,4.1 Limite di Frenamento da Onde Gravitazionali (Spin-Down Limit),,,gravitation,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0419,UMCH-SRC-P0419,"Poiché il tasso di perdita di energia rotazionale è E˙=−I0​ΩΩ˙=PEM​+PGW​, la frazione di energia persa in onde gravitazionali è:",,,gravitation,CONJECTURE,,UMCH-EQ-0262,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0420,UMCH-SRC-P0420,ηGW​=Ptot​PGW​​=1+Rmac​1​,,,unclassified,CONJECTURE,,UMCH-EQ-0263,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0421,UMCH-SRC-P0421,"Per le magnetar durante i Giant Flares (es. SGR 1806-20), il riassetto strutturale della crosta e la ricombinazione delle linee di campo generano oscillazioni di torsione non-assialsimmetriche (modi f e r-modes). In questa fase transitoria, κ0​ raggiunge valori critici nel plasma circostante, riducendo localmente Rmac​ a valori prossimi all'unità, rendendo i segnali gravitazionali impulsivi potenzialmente misurabili da interferometri quali LIGO, Virgo e KAGRA.",,,gravitation,PREDICTION,,UMCH-EQ-0264,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0422,UMCH-SRC-P0422,4.2 Soppressione dei Moti Runaway nella Magnetosfera,,,radiation-reaction,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0423,UMCH-SRC-P0423,"L'applicazione dell'equazione ALD regolarizzata (Appendice B) alle particelle della magnetosfera evita divergenze numeriche nella simulazione del plasma relativistico (Particle-In-Cell, PIC). L'auto-forza di radiazione proiettata lungo la direzione binormale Bμ agisce come un termine di smorzamento naturale che impedisce l'instabilità numerica delle particelle nei punti di inversione magnetica (layer di corrente).",,,unclassified,NUMERICAL_RESULT,,UMCH-EQ-0265,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0424,UMCH-SRC-P0424,4.3 Effetto Gertsenshtein Magnetosferico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0425,UMCH-SRC-P0425,"Nelle immediate vicinanze della superficie della magnetar, dove il campo magnetico radiale supera il limite quantistico critico BQED​=eℏme2​c3​≈4.41×1013 G, le fotoni gamma prodotti da processi a curvatura κ0​ subiscono una conversione risonante in gravitoni attraverso il tensore d'interazione d'accoppiamento dell'effetto Gertsenshtein:",,,gravitation,CONJECTURE,,UMCH-EQ-0266,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0426,UMCH-SRC-P0426,Pγ→g​≈sin2(21​B0​πϵ0​c4G​​Lint​),,,unclassified,CONJECTURE,,UMCH-EQ-0267,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0427,UMCH-SRC-P0427,"Questo processo riduce ulteriormente il rapporto osservabile Rosservato​<Rmac​, trasferendo una frazione apprezzabile della potenza emessa nel canale gravitazionale a frequenze GHz/THz.",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0428,UMCH-SRC-P0428,User prompt: Calcola numericamente la probabilita di conversione Gertsenshtein per la magnetar SGR 1806-20 assumendo un campo B_0 = 10^15 Gauss e una lunghezza d'interazione pari al raggio della stella.,,,unclassified,ASSUMPTION,,UMCH-EQ-0268,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0429,UMCH-SRC-P0429,Response: 1. Conversione delle Unità e Costanti Fondamentali,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0430,UMCH-SRC-P0430,Assumiamo i parametri fisici nel Sistema Internazionale (SI):,,,unclassified,ASSUMPTION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0431,UMCH-SRC-P0431,Campo magnetico: B0​=1015 G=1011 T,,,unclassified,CONJECTURE,,UMCH-EQ-0269,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0432,UMCH-SRC-P0432,Lunghezza d'interazione (Raggio della magnetar): Lint​=RN​=10 km=104 m (valore standard di riferimento; per 12 km=1.2×104 m),,,unclassified,CONJECTURE,,UMCH-EQ-0270,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0433,UMCH-SRC-P0433,Costante di gravitazione universale: G≈6.6743×10−11 m3 kg−1 s−2,,,gravitation,CONJECTURE,,UMCH-EQ-0271,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0434,UMCH-SRC-P0434,Permettività del vuoto: ϵ0​≈8.8542×10−12 F m−1,,,unclassified,CONJECTURE,,UMCH-EQ-0272,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0435,UMCH-SRC-P0435,Velocità della luce: c≈2.9979×108 m s−1,,,unclassified,CONJECTURE,,UMCH-EQ-0273,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0436,UMCH-SRC-P0436,2. Calcolo del Fattore di Accoppiamento Cinematico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0437,UMCH-SRC-P0437,La formula per la probabilità di conversione di Gertsenshtein nel vuoto è:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0438,UMCH-SRC-P0438,"Pγ→g​=sin2(θ),con θ=21​B0​πϵ0​c4G​​Lint​",,,unclassified,CONJECTURE,,UMCH-EQ-0274,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0439,UMCH-SRC-P0439,Calcoliamo prima il termine sotto radice:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0440,UMCH-SRC-P0440,πϵ0​c4G​=π×(8.8542×10−12)×(2.9979×108)46.6743×10−11​≈2.974×10−34 T−2 m−2,,,unclassified,CONJECTURE,,UMCH-EQ-0275,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0441,UMCH-SRC-P0441,Estraendo la radice quadrata:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0442,UMCH-SRC-P0442,πϵ0​c4G​​≈1.724×10−17 T−1 m−1,,,unclassified,CONJECTURE,,UMCH-EQ-0276,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0443,UMCH-SRC-P0443,3. Calcolo dell'Angolo di Mixing e della Probabilità,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0444,UMCH-SRC-P0444,Sostituendo i valori nel parametro di fase θ:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0445,UMCH-SRC-P0445,θ=21​×(1011 T)×(1.724×10−17 T−1 m−1)×(104 m)=8.62×10−3 rad,,,unclassified,CONJECTURE,,UMCH-EQ-0277,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0446,UMCH-SRC-P0446,"Poiché θ≪1, possiamo applicare l'approssimazione per piccoli angoli sin(θ)≈θ:",,,unclassified,CONJECTURE,,UMCH-EQ-0278,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0447,UMCH-SRC-P0447,Pγ→g​≈θ2=(8.62×10−3)2≈7.43×10−5,,,unclassified,CONJECTURE,,UMCH-EQ-0279,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0448,UMCH-SRC-P0448,"Se si assume un raggio stellare leggermente maggiore, RN​=12 km:",,,unclassified,ASSUMPTION,,UMCH-EQ-0280,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0449,UMCH-SRC-P0449,θ=1.035×10−2 rad⟹Pγ→g​≈1.07×10−4,,,unclassified,CONJECTURE,,UMCH-EQ-0281,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
